ï»¿Country Name,Year,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,per_si_allsi.cov_q1_tot,per_si_allsi.cov_q5_tot,per_allsp.cov_pop_tot,per_sa_allsa.cov_pop_tot,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
Finland,2016,100,99.12349,2.51746357479779,2.22322949243659,6.65547681525914,20.41179139,59.1234993772953,9.6,..,..,..,..,9.8,..,..,39.9192670074569,..,238677672281.611,2.13538181526189,20.855714106955,..,1.85517439356968,1.8,2.3,5495303,13.24117,13.32179,..,338450,21.0007739615244,72.8075338434373,8.81840038299561,..
France,2016,100,99.10915,1.82134528416094,1.41563926935109,4.94569177179241,20.3070657,60.0524272863093,11.7,..,..,..,..,8.8,..,..,48.2540357754397,..,2465134297438.91,1.1876503808742,21.8678092838092,..,1.50418366805378,2.4,4.2,66859768,..,..,..,549086.9921875,23.1451317617412,61.1288953265056,10.0567998886108,..
French Polynesia,2016,100,..,..,..,0.499851816078,..,45.1787222357507,15.379,..,..,..,..,5.44,..,..,..,..,..,..,..,..,..,..,..,280208,..,..,..,4000,..,..,..,..
Gabon,2016,91.3955001831055,..,2.23991296308003,-0.322093396198866,3.06,..,67.624203487299,29.512,..,..,..,..,7.616,..,..,..,..,14014369641.7689,2.09144220829562,44.9195745615957,..,4.95723792430569,22,50.1,1979786,..,..,..,267670,..,70.1333810645308,..,..
"Gambia, The",2016,47.7570877075195,76.11047,..,..,2.66,15.27585196,91.7955574205604,39.482,..,..,..,..,8.063,..,..,..,..,1442298542.44008,0.405596455448503,..,..,-8.06286837283756,28.3,65.8,2038501,..,..,..,11300,..,44.0763920470012,..,..
Georgia,2016,100,99.6259199999999,1.68958564014578,1.62943531927671,1.76,20.88756607,50.7798447242865,13.499,..,..,..,..,13.228,..,..,25.689678597324,..,14378016729.1587,2.84897337602513,17.0061037924404,..,4.20124742410212,7.2,11.4,3719300,7.44399,8.82638,..,69700,23.4709470613726,102.92960091532,13.9700002670288,..
Germany,2016,100,99.78186,2.27376306617244,1.45151343117149,4.51119928971347,27.13333408,52.3439752792884,9.3,..,..,..,..,11.2,..,..,27.8575086274073,..,3477796274496.8,1.94362542781317,27.169097183569,..,2.14104736141039,2.2,3.8,82348669,12.01502,12.14626,..,357580,11.2420603998028,84.2672667419411,4.1217999458313,..
Ghana,2016,79.3,86.70103,3.96354208967047,1.6639637176402,5.91160948250899,16.40658354,72.6081814631455,31.047,..,..,..,..,8.146,..,..,..,..,55009730600.0307,3.44779299129728,24.1883915490657,..,7.91907393150535,25.1,51.8,28206728,16.97562,30.5794,..,238540,..,69.3576702283933,..,..
Gibraltar,2016,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34408,..,..,..,10,..,..,..,..
Greece,2016,100,92.90618,-1.61776749308889,-1.20773086378186,3.1,10.02243855,52.7588671544303,8.6,..,..,..,..,11,..,..,48.8348791466966,..,192690813126.86,-0.24431474084669,9.88745894465287,..,8.53492705431343,2.9,5.1,10775971,8.4038,9.27444,..,131960,26.6970129257819,61.6398690189873,23.5391006469727,..
Greenland,2016,100,..,..,..,..,..,..,14.8,..,..,..,..,8.7,..,..,..,..,2705898955.68727,7.66299889492275,18.1512245200463,..,27.5146988717623,..,..,56186,..,..,..,410450,..,84.9187221731182,..,..
Grenada,2016,92.344367980957,96.84211,..,..,3.75,..,50.592874282587,18.683,..,..,..,..,7.109,56.7574,23.37069,..,..,1061631222.22222,3.73561413158529,..,..,4.54989006050684,10.8,16.6,107317,11.88228,15.45199,..,340,..,107.910433290935,..,..
Guam,2016,100,..,..,..,8.3161306,..,52.2534816337975,16.78,..,..,..,..,5.065,..,..,..,..,5793000000,0.250288794763193,..,..,..,..,..,162896,..,..,..,540,..,70.7578111513896,5.40000009536743,..
Guatemala,2016,91.7792282104492,87.20165,4.47301802681859,2.39369709640881,2.91563324137977,14.60852772,67.3687672995992,25.273,..,..,..,..,4.833,55.46525,13.31038,11.8411965958655,..,68663653469.1246,3.09248255769093,4.96691590801648,..,3.55528119727384,13.3,28.6,16582469,12.39713,21.74437,..,108890,10.393942231726,47.0048783441723,2.8264000415802,..
Guinea,2016,33.5,78.85643,0.496887407743557,-1.97088732651028,2.97669938197495,..,83.681605928821,35.911,..,..,..,..,9.261,40.52155,22.6965,..,..,8694360304.56367,10.4541058171845,-0.304932027368772,..,5.56654039181697,24.5,88.7,12395924,..,47.14862,..,245860,..,110.971585001091,..,..
Guinea-Bissau,2016,14.6557903289795,..,1.40941386769136,-1.11350902104419,1.16,2.858488589,80.3438226933307,36.579,..,..,..,..,10.537,..,..,..,..,1178204501.38801,6.26280563780463,3.02715904890593,..,6.14880493446415,38.1,87.4,1815698,..,..,..,36130,..,57.8122244103829,..,..
Guyana,2016,84.2429046630859,..,..,..,2.92,29.79804231,52.8789487314833,20.576,..,..,..,..,8.21,..,..,..,..,3504024213.07506,3.31613165474853,20.9138820118273,..,-9.5370984058325,19.5,32.3,773303,..,..,..,214970,..,100.403097593773,..,..
Haiti,2016,38.6901664733887,..,0.526810696566699,-0.736088562740079,1.461652,30.66426491,61.4206784727666,24.179,..,..,..,..,8.594,..,..,..,..,7970649131.23416,1.45270702675018,-1.41247516687032,..,1.50793650793624,28.7,73.4,10847334,..,..,..,27750,..,73.3418950483363,..,..
Honduras,2016,87.5766296386719,83.06458,4.02358360699684,2.28806638673665,6.33,21.02205092,58.2928201094743,21.715,..,..,..,..,4.804,..,..,..,..,21643936938.9096,3.75214890971107,8.05211159857178,96.12654,2.91246749897931,10.4,18.9,9112867,14.49878,28.37057,..,112490,..,100.487881072994,4.66820001602173,..
"Hong Kong SAR, China",2016,100,..,..,..,2.83608588545294,24.92397013,36.9448015349406,8.3,..,..,..,..,6.4,21.33549,33.04545,..,..,320881182123.855,2.16292329544639,23.8277950325521,..,-0.441345547602268,..,..,7336600,12.37069,13.67502,..,1110,..,371.707853295519,3.39000010490417,..
Hungary,2016,100,96.86148,4.0582165317137,4.36575693288275,4.46774826601162,24.44965296,47.8553937262093,9.7,..,..,..,..,13,..,..,43.8781329815654,..,125816640420.569,2.21318749036379,29.8583299078043,..,0.0803026855930256,2.6,4.8,9814023,10.01652,10.76744,..,93030,23.3531882264192,168.992646029172,5.1149001121521,..
Iceland,2016,100,99.51819,11.6301534725208,10.0913406640611,7.52049738121633,28.93107422,52.0741150442478,12,..,..,..,..,6.9,..,..,33.6373571880574,..,20304098101.4115,7.48145023856483,27.8097286455903,..,1.82694401548547,1.1,2.2,335439,..,..,..,103000,38.5188399819878,90.419460159231,2.97790002822876,..
India,2016,84.5268173217773,..,6.54828171962778,5.3318755355283,3.08,30.56082877,51.5228471113059,19.013,..,..,..,..,7.31,..,..,..,..,2274229710530.47,7.11268609734361,30.0580768902641,..,7.89559025625204,25,41.6,1324171354,28.49097,35.21588,..,3287259.0625,..,40.3491793054949,..,128.901844140393
Indonesia,2016,97.62,91.71123,7.290476396247,6.07696884565787,3.27297581692557,33.2852523,48.9295745802177,18.986,..,..,..,..,7.122,..,..,14.8669356468351,..,932256495234.247,5.03327959153033,32.6727768067652,99.6688099999999,4.25651004593767,12.8,26.3,261115456,14.11492,13.97814,..,1913580,10.3321451061155,37.4388944980601,4.30070018768311,155.053389013787
"Iran, Islamic Rep.",2016,100,..,3.50769608061245,2.32541542319214,2.74132995801178,..,40.624633011902,16.544,..,..,..,..,4.513,28.85249,36.52996,..,..,418976679728.567,13.3962444619863,37.2924751919189,98.10135,6.85745389284935,9.4,15.5,80277428,..,..,..,1745150,..,43.2144633452964,12.4300003051758,..
Iraq,2016,100,..,..,..,4.6,12.40955756,77.4702835344961,33.207,..,..,..,..,5.02,..,..,25.9438172534013,..,170559560067.682,13.0241537218475,11.6988891480912,..,5.89999999690501,17.6,31.3,37202572,..,..,..,435051.9921875,2.0295990637538,73.8210928691467,..,..
Ireland,2016,100,99.97016,10.132899922088,8.89667283565952,5.90149113875255,43.98158504,54.5165857204269,13.5,..,..,..,..,6.4,..,..,25.1249477894858,..,304819018067.107,5.14146015448682,54.6507148349712,..,2.70872609944144,2.2,3.6,4755335,..,..,..,70280,18.7823582713611,221.158015597653,8.36649990081787,..
Isle of Man,2016,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6592627599.24386,7.40000000000001,..,..,-3.80788968296447,..,..,83737,..,..,..,570,..,..,2.66732120513916,..
Israel,2016,100,97.05258,4.74071819753321,2.70742950703813,5.26863831764121,24.57872058,64.9499022093752,21.2,..,..,..,..,5.1,..,..,36.4610807331312,..,317747542489.389,4.09433559145759,22.5716830310648,..,1.11219968738247,2,3.7,8546000,..,12.07069,..,22070,23.3730593416255,58.4459742509414,4.7979998588562,101.032619251641
Italy,2016,100,98.61219,2.78896501111048,2.96373550335815,3.88231876019173,19.60127555,57.0290127929924,7.8,..,..,..,..,10.1,..,..,42.3017819526968,..,1859383610248.72,0.858262630008326,20.3470053596539,..,1.17942066353396,2,3.4,60627498,10.04517,11.12385,..,301340,23.6595645041034,56.3510378458443,11.6881999969482,..
Jamaica,2016,98.2042694091797,..,-0.586062713816986,-0.911110721845532,5.50509754632326,21.460238,48.0806618970799,16.629,..,..,..,..,6.98,35.87399,38.94375,26.2012617896583,..,14072135208.5664,1.38065838326224,7.93566335242679,..,1.94014709611972,11.1,15.7,2881355,18.10698,22.64723,..,10990,26.0265068914446,75.9299188466468,13.1918001174927,..
Japan,2016,100,98.2351599999999,0.0963272333042227,0.211789002199737,2.98520466849895,26.48446996,65.290106306176,7.8,..,..,..,..,10.5,32.99338,38.76294,16.9393836854146,..,4949273341993.88,0.938193886449625,24.5360071524376,..,1.96338917877912,0.9,2.7,126994511,11.21106,15.87224,..,377970,11.1033645354834,31.266582448967,3.09999990463257,..
Jordan,2016,100,..,1.83005695832537,-1.36296801069825,4.24609470230055,..,65.4708800326749,26.469,..,..,..,..,3.828,42.53879,37.01023,..,..,38654727746.4789,2.00373364209914,1.12313976847983,..,1.14548954312137,10.5,17.6,9455802,..,18.36314,..,89320,..,91.3165635147951,15.2749996185303,..
Kazakhstan,2016,100,99.72076,-6.31722035029983,-7.64000510645617,2.86434927936478,23.1734222,52.0748140136072,22.52,..,..,..,..,7.37,..,68.56174,16.3309403041021,..,137278320084.171,1.09999999999941,33.8248297093003,..,1.79999999999984,5.3,10.9,17794055,6.79388,18.5511,..,2724901.875,9.92425019653,60.3115965864153,4.96000003814697,..
Kenya,2016,56,..,8.34708937583287,5.60762873501363,4.93323344920911,12.14806409,77.045331711067,31.309,..,..,..,..,5.732,..,..,23.4245589681274,..,70875223143.0362,5.86919769831908,7.62514305031576,..,2.68875845784102,21.3,47.1,48461567,..,..,..,580370,15.7984472337866,36.7513758059156,..,..
Kiribati,2016,84.9362716674805,98.1342,..,..,6.1,..,62.9117475327191,28.224,..,..,..,..,6.986,..,..,71.0855321650103,..,178328873.030033,5.12975052525447,..,..,2.27633745835701,23.4,56.2,114395,..,25.73171,..,810,24.9210499566464,112.135663309544,..,..
"Korea, Dem. Peopleâ€™s Rep.",2016,39.2442245483398,..,..,..,..,..,43.920399576986,13.834,..,..,..,..,8.844,..,..,..,..,..,..,..,..,..,10.5,20,25368620,..,..,..,120540,..,..,..,..
"Korea, Rep.",2016,100,96.54282,3.49643499974255,3.03038937877882,4.42818946303823,35.66188388,37.1496082598761,7.9,..,..,..,..,5.5,..,..,24.9217858963099,..,1414804158515.26,2.9293047947001,36.1734233328826,..,2.35671886731535,1.6,3.4,51245707,13.84298,16.30703,..,100339.00390625,14.8250128327702,77.7128322448845,3.70000004768372,..
Kosovo,2016,100,..,..,..,..,18.3187558,..,16.8,..,..,..,..,7,..,..,..,..,6714712389.38053,4.05657859621029,-0.0329483863527941,..,2.78817599716497,..,..,1816200,..,..,..,10887,..,74.6132683151843,27.4699993133545,..
Kuwait,2016,100,96.73618,-5.8978632272615,-8.60975977368426,3.19,22.92554038,30.1628535602697,16.416,..,..,..,..,2.739,..,..,..,..,110912280701.754,3.54700508846648,28.7961177797807,..,-5.02834238328764,4.5,8.4,4052584,..,8.85539,..,17820,..,94.6613503011347,2.16000008583069,117.156317598801
Kyrgyz Republic,2016,99.9961013793945,98.47016,7.28279239399146,5.11931343231642,4.99595756434672,24.19559779,55.9367142406809,26,..,..,..,..,5.5,..,58.01147,27.0350965882562,..,6813092065.83507,4.3358559012983,-0.233576973332841,..,5.84653825526328,11.3,21.1,6079500,9.86636,25.03207,..,199950,16.9491731803417,105.823574017406,7.21000003814697,..
Lao PDR,2016,87.0957717895508,94.72014,14.1628273549463,12.5684488691342,2.95321717368773,19.40692836,59.2973979876967,23.85,..,..,..,..,6.663,..,..,13.8677114613107,..,15805707154.2329,7.02309187410415,20.3345992937458,..,3.15051167069105,28.9,65.6,6758353,18.34744,22.95564,..,236800,12.9430993761254,75.0918215172699,..,..
Latvia,2016,100,96.79255,5.09803310909473,6.06291084073878,4.34058246748342,21.05101202,53.2953759594955,11.2,..,..,..,..,14.6,..,..,42.9118495966178,..,27571513793.3984,2.20881929833494,20.4756094904291,..,5.56429561293805,2.4,4.6,1959537,8.10571,11.3295,..,64490,23.8840689346292,119.187380597239,9.64290046691895,..
Lebanon,2016,100,84.35265,0.875549075010767,-1.73068379575916,2.1,7.693714473,46.8154896336229,15.47,..,..,..,..,4.62,..,..,25.6780175928589,..,51483909754.8922,1.74074199044236,-0.710497053092298,..,-6.56175055064917,4.7,8.1,6006668,7.67398,12.17537,..,10450,13.4369283257681,69.4395005462694,..,..
Lesotho,2016,29.7333087921143,80.51202,1.35870771154487,0.0168375432362637,9.73,18.8626494,66.6879203463518,27.872,..,..,..,..,12.702,..,..,37.75790094565,..,2323419619.1784,3.17898668264355,-10.8469797271846,..,18.8513602689819,38.7,88.9,2203821,23.16604,33.75653,..,30360,33.7293504278161,123.646597379097,..,..
Liberia,2016,19.8,36.75459,-1.37039523243703,-3.8116891710353,3.66,..,82.3187135565921,34.318,..,..,..,..,7.888,..,..,..,..,3277826000,-1.59958407502003,-58.7591287640039,..,-4.80000000000001,25.7,77.4,4613823,15.18504,27.0679,..,111370,..,121.676440421182,..,..
Libya,2016,98.5367279052735,..,..,..,2.1374382,..,48.7644630570495,19.672,..,..,..,..,5.208,..,..,..,..,26221660076.2226,-2.79546888990185,..,..,..,6.8,12.8,6293253,..,..,..,1759540,..,70.2142634065448,..,..
Liechtenstein,2016,100,99.31079,..,..,3.06221619907349,..,..,10,..,..,..,..,7.2,..,..,..,..,6214633651.30911,..,..,..,..,..,..,37666,9.65192,7.68462,..,160,..,..,..,..
Lithuania,2016,100,99.74473,4.52262461553777,5.85926219747357,15.52,17.02508244,50.4561317738493,10.7,..,..,..,..,14.3,..,..,32.8164153698784,..,42773029835.3222,2.34488073938846,18.5374291459742,..,3.05271048004494,2.2,4.7,2868231,7.68762,13.22845,..,65286.0009765625,17.0262989046473,147.610119047965,7.86210012435913,..
Luxembourg,2016,100,98.79947,4.23965832022908,2.0170070442219,5.56620805076301,31.88028094,44.0192713604521,10.4,..,..,..,..,6.8,..,..,39.1572121886297,..,58631324559.4484,3.08264331605726,53.0499015211402,..,-0.945169530407824,1.7,2.6,582014,8.82794,8.30333,..,2590,25.7351181762353,407.431103804097,6.29069995880127,..
"Macao SAR, China",2016,100,98.7175,..,..,2.0780675026609,53.06449336,28.1703027511411,12.146,..,..,..,..,3.806,..,60.72665,16.22103492283,..,45310877912.7215,-0.863118775980453,63.2219507818862,99.79874,-6.92520775623268,..,..,612167,10.66209,13.85535,..,30.3999996185303,27.6280005458242,110.587553310422,1.89999997615814,..
"Macedonia, FYR",2016,100,..,6.72939519400937,6.63206105597681,3.26336321288567,32.15465948,42.1506265005106,11.277,..,..,..,..,9.798,..,..,27.7831376744929,..,10672471860.7184,2.84844146117298,17.6517959969401,..,-1.53004992112032,9.8,13,2081206,..,..,..,25710,16.9511578216024,116.185576543179,23.7243995666504,..
Madagascar,2016,22.9,..,4.9328425044493,2.14892967312261,2.08,14.76523747,79.1194345609394,33.145,..,..,..,..,6.328,..,..,..,..,10001193315.1966,4.17999023566718,12.5301689343236,..,..,18.9,45.9,24894551,..,40.606,..,587295,..,69.256037031129,..,..
Malawi,2016,11,..,5.28121942977306,2.26698199242443,5.72023945090347,8.826189436,89.6538222768176,36.704,..,..,..,..,7.276,43.92015,28.75596,17.9497960522711,..,5433040159.88747,2.48404062641868,-1.75246801163818,..,2.63927921529614,23.3,58.4,18091575,..,..,..,118480,15.4890813193579,77.9077147874236,..,..
Malaysia,2016,100,98.91333,3.0654858659491,1.53172769109004,4.82148996469934,29.04804312,44.2955285376256,17.052,..,..,..,..,4.93,33.78704,39.42596,17.0181709792473,..,296752886724.682,4.22341019438007,32.5868791733684,..,4.41890333725887,4.1,7.7,31187265,13.21255,11.61165,..,330345,13.7563240239801,128.824389530633,3.44000005722046,..
Maldives,2016,100,98.2538299999999,..,..,4.78464090370166,..,37.9991612091493,18.27,..,..,..,..,3.339,36.39613,21.60521,..,..,4414055724.80263,7.28918630548748,..,..,10.8882874349528,4.7,8.3,427756,..,10.29657,..,300,..,143.746962339996,6.11990022659302,..
Mali,2016,35.0694999694824,62.06596,7.87250326919522,4.71373756919786,4.4,..,101.460052835742,42.634,..,..,..,..,10.32,..,..,12.319895522876,..,14010787737.8424,5.79999999505212,5.89545283196044,..,..,36.1,109.6,17994837,19.4834,39.08605,..,1240190,15.4022765734901,63.7896509634428,1.36699998378754,..
Malta,2016,100,97.5698,..,..,7.00011336918423,33.04909713,50.0299825376429,10.2,..,..,..,..,7.6,..,..,36.2485228106427,..,11274020600.9269,5.23058494709528,36.6003298188407,..,..,4.5,6.5,455356,7.21022,13.02685,..,320,26.2558077705463,264.621341684046,..,..
Marshall Islands,2016,93.1380462646484,78.53368,..,..,6.51,..,..,..,..,..,..,..,..,..,..,58.2395881909265,..,194497900,1.91049498750886,..,..,31.5132825982403,16.2,34.9,53066,..,..,..,180,17.7919113779635,111.454468145929,..,..
Mauritania,2016,41.6521072387695,71.22938,1.24912369927928,-1.54462007330186,2.93,24.75174089,76.1267189789361,34.155,..,..,..,..,7.88,55.90347,25.86476,..,..,4739298730.42216,2.00000000023441,21.4413018291226,..,..,34.5,81.5,4301018,26.36771,36.36696,..,1030700,..,100.528410295972,..,..
Mauritius,2016,98.7817840576172,95.33664,2.58238925548096,2.5119156372289,4.77,4.920829657,41.5419722645743,10.4,..,..,..,..,8.1,21.64483,63.72382,23.7491651811898,..,12232463655.5727,3.83795242599929,10.996515358872,..,0.318792339607626,8.4,13.8,1263473,13.20897,17.79444,..,2040,18.1284135107472,98.4299564132347,6.81349992752075,..
Mexico,2016,100,98.9853399999999,1.27306221183277,-0.0366973066753644,5.12579732119482,23.48340963,50.9125499224668,18.173,..,..,..,..,4.852,..,..,20.9779938876108,..,1077779580638.77,2.89785956923329,22.3571044593568,99.1162,1.49705451451705,7.6,14.1,127540423,16.30684,26.74201,..,1964375,13.5432897234284,76.1818143286797,3.85899996757507,..
"Micronesia, Fed. Sts.",2016,75.435173034668,..,..,..,23.62883,..,61.6330114135206,23.708,..,..,..,..,6.222,..,..,22.3247357648905,..,329895600,0.700000000000017,..,..,40.5043689857317,17.2,33.1,104937,..,..,..,700,6.04661383783233,99.0240245701974,..,..
Moldova,2016,100,90.03561,5.22459676685843,5.28840777945483,6.1,16.20324954,35.2138915800473,10.323,..,..,..,..,11.481,22.51997,34.76254,31.3266656371494,..,6795731286.20042,4.49999996561689,-4.94775906468859,..,2.80000099822631,11.7,15.7,3551954,9.22639,17.42007,..,33850,19.2955828620783,114.405824433461,4.18499994277954,..
Monaco,2016,100,..,..,..,1.03,..,..,7.8,..,..,..,..,7.9,12.70133,31.46299,..,..,6468252212.38938,3.21384883419209,..,..,..,1.8,3.4,38499,..,13.70548,..,2,..,..,6.32999992370605,..
Mongolia,2016,81.775032043457,98.72578,2.79883696630321,1.08333737147801,4.17,31.42607348,49.8154893898358,23.958,..,..,..,..,6.318,28.74937,28.262,27.3853749483263,..,11186734674.3847,1.1683934561722,30.5252543491717,..,-0.798129340622083,9.6,18,3027398,..,29.69343,..,1564120,11.3455301801396,95.6114094813076,7.23509979248047,..
Montenegro,2016,100,93.81783,7.99184682818466,7.96685767347505,..,7.902372163,48.286478165762,11.363,..,..,..,..,9.863,..,..,..,..,4374130530.97345,2.89999999999976,3.62180701398559,..,-4.10646780883577,2.5,3.8,622303,..,..,..,13810,..,103.672866466003,17.7233009338379,..
Morocco,2016,100,94.57711,2.98794463878784,1.24053017877672,5.2,29.45081214,51.8100696771866,19.965,..,..,..,..,5.13,..,..,..,..,103345296966.607,1.12597745123138,22.3678147991385,..,0.726317538432326,15,24.3,35276786,..,26.59118,..,446550,..,80.6204670867705,9.30000019073486,..
Mozambique,2016,24.1983394622803,88.60741,2.39692205444855,-0.511249562141074,5.38,3.391189993,92.9173229521451,38.953,..,..,..,..,10.091,..,..,20.512030428897,..,10981358030.5316,3.76327559260542,0.542501794952588,..,3.86767651243804,27.5,74.8,28829476,..,53.60539,..,786380,22.2363905535625,111.154880905555,..,..
